RemakeVoiceID,RemakeVoiceFilename,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceType,RemakeVoiceCharacterId,RemakeVoiceCategory,RemakeVoiceOrderPerCharacter,RemakeVoiceText,OldVoiceText
46544,v003_04_0011,58889,ch0030130825,exact,character_voice,003,main,0011,また一緒に呑もうだってさ。,また一緒に呑もうだってさ。
46545,v004_04_0142,58523,ch0040130826,exact,character_voice,004,main,0142,ごめんなさい。ボクが悪うございました。,ごめんなさい。ボクが悪うございました。
46546,v001_04_0476,58524,ch0010130827,exact,character_voice,001,main,0476,まったくもう……みんな相変わらずなんだから。,まったくもう……みんな相変わらずなんだから。
46547,v002_04_0347,58525,ch0020130828,exact,character_voice,002,main,0347,でもシェラさん。よく王都に来れましたね。,でもシェラさん。よく王都に来れましたね。
46548,v002_04_0348,58893,ch0020130829,exact,character_voice,002,main,0348,王国軍に関所が封鎖されてませんでしたか？,王国軍に関所が封鎖されてませんでしたか？
46549,v003_04_0012,58527,ch0030130830,exact,character_voice,003,main,0012,ええ、だからヴァレリア湖をボートを使って移動したわ。,ええ、だからヴァレリア湖をボートを使って移動したわ。
46550,v003_04_0013,58895,ch0030130831,exact,character_voice,003,main,0013,で、王都の波止場に上陸したわけ。,で、王都の波止場に上陸したわけ。
46551,v002_04_0349,58896,ch0020130832,exact,character_voice,002,main,0349,なるほど、考えましたね……,なるほど、考えましたね……
46552,v001_04_0477,58530,ch0010130833,exact,character_voice,001,main,0477,でも、どうしてまたスチャラカ演奏家と一緒なの？,でも、どうしてまたスチャラカ演奏家と一緒なの？
46553,v003_04_0014,58531,ch0030130834,exact,character_voice,003,main,0014,王都のギルドでばったり出くわしちゃってね。,王都のギルドでばったり出くわしちゃってね。
46554,v003_04_0015,58899,ch0030130835,exact,character_voice,003,main,0015,スッポンみたいに離れないから仕方なく連れて来たのよ……,スッポンみたいに離れないから仕方なく連れて来たのよ……
46555,v004_04_0143,58533,ch0040130836,exact,character_voice,004,main,0143,ハッハッハッ。,ハッハッハッ。
46556,v004_04_0144,58901,ch0040130837,exact,character_voice,004,main,0144,こんな面白そうなことをボクが放っておくわけないだろう。,こんな面白そうなことをボクが放っておくわけないだろう。
46557,v004_04_0145,58535,ch0040130838,exact,character_voice,004,main,0145,ところで、そちらのお嬢さんが……,ところで、そちらのお嬢さんが……
46558,v001_04_0478,58536,ch0010130839,exact,character_voice,001,main,0478,あ、紹介するわね。,あ、紹介するわね。
46559,v001_04_0479,58904,ch0010130840,exact,character_voice,001,main,0479,女王様のお孫さんにあたるクローディア姫殿下よ。,女王様のお孫さんにあたるクローディア姫殿下よ。
46560,v001_04_0480,58905,ch0010130841,exact,character_voice,001,main,0480,あたしとヨシュアの友達なの。,あたしとヨシュアの友達なの。
46561,v006_04_0059,58539,ch0060130842,exact,character_voice,006,main,0059,初めまして、お２人とも。,初めまして、お２人とも。
46562,v006_04_0060,58907,ch0060130843,exact,character_voice,006,main,0060,助けにきて下さって本当にありがとうございます。,助けにきて下さって本当にありがとうございます。
46563,v003_04_0016,58541,ch0030130844,exact,character_voice,003,main,0016,お気になさらずに。これも遊撃士としての務めです。,お気になさらずに。これも遊撃士としての務めです。
46564,v004_04_0146,58542,ch0040130845,exact,character_voice,004,main,0146,フッ、美しき姫君を救うのは紳士としての誉れと言うからねぇ。,フッ、美しき姫君を救うのは紳士としての誉れと言うからねぇ。
46565,v004_04_0147,58543,ch0040130846,exact,character_voice,004,main,0147,お会いできて光栄だ、プリンセス。,お会いできて光栄だ、プリンセス。
46566,v140_04_0107,58544,ch0100130847,exact,character_voice,140,main,0107,クローゼ、ご無事でしたか！,クローゼ、ご無事でしたか！
46567,v006_04_0061,58545,ch0060130848,exact,character_voice,006,main,0061,ユリアさん、ジーク！,ユリアさん、ジーク！
46568,v006_04_0062,58549,ch0060130852,exact,character_voice,006,main,0062,ふふ、よかった。また会うことができて。,ふふ、よかった。また会うことができて。
46569,v140_04_0108,58550,ch0100130853,exact,character_voice,140,main,0108,殿下、よくご無事で……,殿下、よくご無事で……
46570,v140_04_0109,58918,ch0100130854,exact,character_voice,140,main,0109,本当に……本当に良かった……,本当に……本当に良かった……
46571,v006_04_0063,58552,ch0060130855,exact,character_voice,006,main,0063,ユリアさんも……元気そうで良かったです。,ユリアさんも……元気そうで良かったです。
46572,v140_04_0110,58676,ch0100130858,exact,character_voice,140,main,0110,本当に……申しわけありませんでした。,本当に……申しわけありませんでした。
46573,v140_04_0111,59034,ch0100130859,exact,character_voice,140,main,0111,私が不甲斐なかったばかりにこのような苦労をおかけして……,私が不甲斐なかったばかりにこのような苦労をおかけして……
46574,v140_04_0112,59035,ch0100130860,exact,character_voice,140,main,0112,出来ることなら、至らぬ我が身をこの手で引き裂いてやりたかった……,出来ることなら、至らぬ我が身をこの手で引き裂いてやりたかった……
46575,v006_04_0064,58679,ch0060130861,exact,character_voice,006,main,0064,そんなこと言わないでください。,そんなこと言わないでください。
46576,v006_04_0065,58680,ch0060130862,exact,character_voice,006,main,0065,お互い、こうして無事に再会できただけでも嬉しいです。,お互い、こうして無事に再会できただけでも嬉しいです。
46577,v006_04_0066,59038,ch0060130863,exact,character_voice,006,main,0066,助けにきてくれて……本当にありがとうございました。,助けにきてくれて……本当にありがとうございました。
46578,v140_04_0113,58682,ch0100130864,exact,character_voice,140,main,0113,殿下……,殿下……
46579,v001_04_0481,58683,ch0010130865,exact,character_voice,001,main,0481,えっと、感動してるところをちょっと悪いんですけど……,えっと、感動してるところをちょっと悪いんですけど……
46580,v001_04_0482,58684,ch0010130866,exact,character_voice,001,main,0482,なんでジークがここにいるの？,なんでジークがここにいるの？
46581,v140_04_0114,59043,ch0100130868,exact,character_voice,140,main,0114,はは、ジークは殿下の護衛であると同時に親衛隊の伝令係でもあるんだ。,はは、ジークは殿下の護衛であると同時に親衛隊の伝令係でもあるんだ。
46582,v140_04_0115,59044,ch0100130869,exact,character_voice,140,main,0115,君たちのホテルにも手紙を届けさせただろう？,君たちのホテルにも手紙を届けさせただろう？
46583,v001_04_0483,58688,ch0010130870,exact,character_voice,001,main,0483,あ……あの夜の！,あ……あの夜の！
46584,v002_04_0350,58689,ch0020130871,exact,character_voice,002,main,0350,やっぱりそうだったんですか。,やっぱりそうだったんですか。
46585,v002_04_0351,59047,ch0020130872,exact,character_voice,002,main,0351,それでは、女王陛下の依頼をユリアさんが知っていたのも……,それでは、女王陛下の依頼をユリアさんが知っていたのも……
46586,v140_04_0116,58691,ch0100130873,exact,character_voice,140,main,0116,ああ、女王宮の陛下から直接、ジークを介して教えていただいた。,ああ、女王宮の陛下から直接、ジークを介して教えていただいた。
46587,v140_04_0117,58692,ch0100130874,exact,character_voice,140,main,0117,だが、殿下がいたあの広間にはジークの侵入できる窓が無くてね。,だが、殿下がいたあの広間にはジークの侵入できる窓が無くてね。
46588,v140_04_0118,59050,ch0100130875,exact,character_voice,140,main,0118,連絡できなくて本当に心配したよ。,連絡できなくて本当に心配したよ。
46589,v001_04_0484,58694,ch0010130876,exact,character_voice,001,main,0484,まったくもう……驚かせてくれるじゃない。,まったくもう……驚かせてくれるじゃない。
46590,v001_04_0485,58695,ch0010130877,exact,character_voice,001,main,0485,こら、ジーク。黙って手紙を置いていくなんてちょっと薄情なんじゃないの？,こら、ジーク。黙って手紙を置いていくなんてちょっと薄情なんじゃないの？
46591,v006_04_0067,58697,ch0060130879,exact,character_voice,006,main,0067,ふふ……『ごめんよ』ですって。,ふふ……『ごめんよ』ですって。
46592,v001_04_0486,58698,ch0010130880,exact,character_voice,001,main,0486,あはは、まあいいか。,あはは、まあいいか。
46593,v001_04_0487,58699,ch0010130881,exact,character_voice,001,main,0487,ところで、特務兵たちはもうほとんどやっつけたの？,ところで、特務兵たちはもうほとんどやっつけたの？
46594,v140_04_0119,58700,ch0100130882,exact,character_voice,140,main,0119,離宮に詰めていた部隊はほぼ拘束することができた。,離宮に詰めていた部隊はほぼ拘束することができた。
46595,v140_04_0120,59059,ch0100130883,exact,character_voice,140,main,0120,しかし、グランセル城内にはまだ相当数が残っているはずだ。,しかし、グランセル城内にはまだ相当数が残っているはずだ。
46596,v003_04_0017,58702,ch0030130884,exact,character_voice,003,main,0017,各地の王国軍も、いまだに情報部のコントロール下にある。,各地の王国軍も、いまだに情報部のコントロール下にある。
46597,v003_04_0018,58703,ch0030130885,exact,character_voice,003,main,0018,下手をしたら、反乱軍としてこの場所を鎮圧されかねないわ。,下手をしたら、反乱軍としてこの場所を鎮圧されかねないわ。
46598,v001_04_0488,58704,ch0010130886,exact,character_voice,001,main,0488,うわ……そこまでは考えてなかったわね。,うわ……そこまでは考えてなかったわね。
46599,v002_04_0352,58705,ch0020130887,exact,character_voice,002,main,0352,そうですね……,そうですね……
46600,v002_04_0353,58706,ch0020130888,exact,character_voice,002,main,0353,クローゼだけでも、別の場所に避難させた方がいいかもしれません。,クローゼだけでも、別の場所に避難させた方がいいかもしれません。
46601,v006_04_0068,58707,ch0060130889,exact,character_voice,006,main,0068,……………………………,……………………………
46602,v004_04_0148,59066,ch0040130890,exact,character_voice,004,main,0148,ならば、帝国か共和国の大使館に保護を求めてはどうかな？,ならば、帝国か共和国の大使館に保護を求めてはどうかな？
46603,v004_04_0149,58709,ch0040130891,exact,character_voice,004,main,0149,大使館内は治外法権……簡単に手出しできないからね。,大使館内は治外法権……簡単に手出しできないからね。
46604,v008_04_0169,58710,ch0080130892,exact,character_voice,008,main,0169,さっきの作戦で鹵獲（ろかく）した飛行艇で亡命する手もあるな。,さっきの作戦で鹵獲（ろかく）した飛行艇で亡命する手もあるな。
46605,v008_04_0170,59069,ch0080130893,exact,character_voice,008,main,0170,根本的な解決にはならんが時間を稼ぐのにはちょうどいい。,根本的な解決にはならんが時間を稼ぐのにはちょうどいい。
46606,v140_04_0121,58712,ch0100130894,exact,character_voice,140,main,0121,そうだな……どうお逃がしするべきか……,そうだな……どうお逃がしするべきか……
46607,v006_04_0069,58713,ch0060130895,exact,character_voice,006,main,0069,……………………………,……………………………
46608,v006_04_0070,58714,ch0060130896,exact,character_voice,006,main,0070,あの……みなさん。,あの……みなさん。
46609,v006_04_0071,58715,ch0060130897,exact,character_voice,006,main,0071,この状況で、私が遊撃士の皆さんに依頼をすることは可能でしょうか？,この状況で、私が遊撃士の皆さんに依頼をすることは可能でしょうか？
46610,v001_04_0489,58716,ch0010130898,exact,character_voice,001,main,0489,え……,え……
46611,v002_04_0354,58717,ch0020130899,exact,character_voice,002,main,0354,人質救出のミッションは完了したから大丈夫だと思うよ。,人質救出のミッションは完了したから大丈夫だと思うよ。
46612,v002_04_0355,59076,ch0020130900,exact,character_voice,002,main,0355,もちろん、依頼内容にもよるけどね。,もちろん、依頼内容にもよるけどね。
46613,v006_04_0072,58719,ch0060130901,exact,character_voice,006,main,0072,でしたら……無理を承知でお願いします。,でしたら……無理を承知でお願いします。
46614,v006_04_0073,58720,ch0060130902,exact,character_voice,006,main,0073,王城の解放と、陛下の救出を手伝っていただけないでしょうか？,王城の解放と、陛下の救出を手伝っていただけないでしょうか？
46615,v140_04_0122,58721,ch0100130903,exact,character_voice,140,main,0122,で、殿下……,で、殿下……
46616,v001_04_0490,58722,ch0010130904,exact,character_voice,001,main,0490,そっか……そうよね。,そっか……そうよね。
46617,v001_04_0491,59081,ch0010130905,exact,character_voice,001,main,0491,今度は女王様を助けないと！,今度は女王様を助けないと！
46618,v008_04_0171,58724,ch0080130906,exact,character_voice,008,main,0171,正直言って、その話にはなるんじゃないかと思ったぜ。,正直言って、その話にはなるんじゃないかと思ったぜ。
46619,v008_04_0172,58725,ch0080130907,exact,character_voice,008,main,0172,だが、姫殿下……その依頼はかなりの難物だ。,だが、姫殿下……その依頼はかなりの難物だ。
46620,v003_04_0019,58726,ch0030130908,exact,character_voice,003,main,0019,そうね……,そうね……
46621,v003_04_0020,59085,ch0030130909,exact,character_voice,003,main,0020,ここにいる戦力を全員集めても正面から落とすのは不可能だわ。,ここにいる戦力を全員集めても正面から落とすのは不可能だわ。
46622,v002_04_0356,58728,ch0020130910,exact,character_voice,002,main,0356,あの特務艇を使えば可能性はあると思いますが……,あの特務艇を使えば可能性はあると思いますが……
46623,v002_04_0357,59087,ch0020130911,exact,character_voice,002,main,0357,ただ、よほど上手い仕掛けが必要になりそうですね。,ただ、よほど上手い仕掛けが必要になりそうですね。
46624,v006_04_0074,58730,ch0060130912,exact,character_voice,006,main,0074,……私に考えがあります。,……私に考えがあります。
46625,v006_04_0075,58731,ch0060130913,exact,character_voice,006,main,0075,皆さん、これを見て頂けますか？,皆さん、これを見て頂けますか？
46626,v001_04_0492,58733,ch0010130914,exact,character_voice,001,main,0492,これって……どこの地図？,これって……どこの地図？
46627,v006_04_0076,58734,ch0060130915,exact,character_voice,006,main,0076,王都の地下水路の内部構成を記した古文書です。,王都の地下水路の内部構成を記した古文書です。
46628,v006_04_0077,59092,ch0060130916,exact,character_voice,006,main,0077,これに、王城地下に通じる隠し水路の存在が記されています。,これに、王城地下に通じる隠し水路の存在が記されています。
46629,v014_04_0053,56972,ch0610130917,exact,character_voice,014,main,0053,ど、どういう事ですの！？,ど、どういう事ですの！？
46630,v014_04_0054,56974,ch0610130918,exact,character_voice,014,main,0054,《エルベ離宮》との連絡が途絶えてしまっただなんて！,《エルベ離宮》との連絡が途絶えてしまっただなんて！
46631,v012_04_0026,56975,ch0140130920,exact,character_voice,012,main,0026,親衛隊か遊撃士協会……,親衛隊か遊撃士協会……
46632,v012_04_0027,56977,ch0140130921,exact,character_voice,012,main,0027,どちらかに落とされた可能性があると言うことかな。,どちらかに落とされた可能性があると言うことかな。
46633,v014_04_0055,56978,ch0610130923,exact,character_voice,014,main,0055,ぬ、ぬけぬけと……,ぬ、ぬけぬけと……
46634,v014_04_0056,56980,ch0610130924,exact,character_voice,014,main,0056,連中を指揮していたのは少尉、あなたでしょうに！,連中を指揮していたのは少尉、あなたでしょうに！
46635,v012_04_0028,56981,ch0140130926,exact,character_voice,012,main,0028,これは面目ない。,これは面目ない。
46636,v012_04_0029,56982,ch0140130927,exact,character_voice,012,main,0029,だが、済んでしまったことをとやかく言っても詮（せん）無きことだ。,だが、済んでしまったことをとやかく言っても詮（せん）無きことだ。
46637,v012_04_0030,56985,ch0140130929,exact,character_voice,012,main,0030,この上、陛下まで奪われぬよう城の守りを固めるべきだろうな。,この上、陛下まで奪われぬよう城の守りを固めるべきだろうな。
46638,v014_04_0057,56986,ch0610130931,exact,character_voice,014,main,0057,い、言われなくともわかっていますわ！,い、言われなくともわかっていますわ！
46639,v014_04_0058,56987,ch0610130932,exact,character_voice,014,main,0058,城門を完全に封鎖！誰が来ても入れないように！,城門を完全に封鎖！誰が来ても入れないように！
46640,v014_04_0059,56988,ch0610130933,exact,character_voice,014,main,0059,以後は、空からの襲撃にのみ備えることにしなさい！,以後は、空からの襲撃にのみ備えることにしなさい！
46641,v262_04_0017,56990,ch2630130935,exact,character_voice,262,main,0017,了解しました！,了解しました！
46642,v014_04_0060,56991,ch0610130936,exact,character_voice,014,main,0060,それと、各地の部隊に連絡してエルベ離宮に向かわせること！,それと、各地の部隊に連絡してエルベ離宮に向かわせること！
46643,v014_04_0061,56993,ch0610130938,exact,character_voice,014,main,0061,名目は、王族を騙（かた）ったテロリスト集団の鎮圧です！,名目は、王族を騙（かた）ったテロリスト集団の鎮圧です！
46644,v261_04_0019,56994,ch2620130939,exact,character_voice,261,main,0019,イエス・マム！,イエス・マム！
46645,v263_04_0008,56994,ch2620130939,exact,character_voice,263,main,0008,イエス・マム！,イエス・マム！
46646,v012_04_0031,56995,ch0140130940,exact,character_voice,012,main,0031,ふふ、見事なお手並みだ。,ふふ、見事なお手並みだ。
46647,v014_04_0062,56996,ch0610130941,exact,character_voice,014,main,0062,フン、当然でしょう。新参者のあなたとは違います。,フン、当然でしょう。新参者のあなたとは違います。
46648,v014_04_0063,56997,ch0610130942,exact,character_voice,014,main,0063,……閣下の留守はわたくしが絶対に守りますわ！,……閣下の留守はわたくしが絶対に守りますわ！
46649,v140_04_0123,58922,ch0100130943,exact,character_voice,140,main,0123,これよりグランセル城解放と女王陛下の救出作戦を説明する。,これよりグランセル城解放と女王陛下の救出作戦を説明する。
46650,v140_04_0124,58923,ch0100130944,exact,character_voice,140,main,0124,まずは、ヨシュア殿以下、３名のチームが地下水路よりグランセル城地下へと侵入。,まずは、ヨシュア殿以下、３名のチームが地下水路よりグランセル城地下へと侵入。
46651,v140_04_0125,58924,ch0100130945,exact,character_voice,140,main,0125,親衛隊の詰所へと急行し城門の開閉装置を起動する。,親衛隊の詰所へと急行し城門の開閉装置を起動する。
46652,v002_04_0358,58925,ch0020130946,exact,character_voice,002,main,0358,了解しました。,了解しました。
46653,v008_04_0173,58926,ch0080130947,exact,character_voice,008,main,0173,ま、でかい花火の点火役ってところだな。,ま、でかい花火の点火役ってところだな。
46654,v004_04_0150,58927,ch0040130948,exact,character_voice,004,main,0150,フフ……いずれにせよ最終幕の幕開けには違いない。,フフ……いずれにせよ最終幕の幕開けには違いない。
46655,v140_04_0126,58928,ch0100130949,exact,character_voice,140,main,0126,城門が開くのと同時に親衛隊全員と、遊撃士４名が市街から城内へと突入。,城門が開くのと同時に親衛隊全員と、遊撃士４名が市街から城内へと突入。
46656,v140_04_0127,58929,ch0100130950,exact,character_voice,140,main,0127,なるべく派手に戦闘を行い敵の動きを城内へと集中させる。,なるべく派手に戦闘を行い敵の動きを城内へと集中させる。
46657,v132_04_0066,58930,ch0330130951,exact,character_voice,132,main,0066,ああ、任せてもらおう。,ああ、任せてもらおう。
46658,v135_04_0030,58931,ch0310130952,exact,character_voice,135,main,0030,よっしゃ、腕が鳴るぜえ！,よっしゃ、腕が鳴るぜえ！
46659,v140_04_0128,58932,ch0100130953,exact,character_voice,140,main,0128,そして最後に……,そして最後に……
46660,v140_04_0129,58933,ch0100130954,exact,character_voice,140,main,0129,……殿下、やはり考え直して頂けませんか？,……殿下、やはり考え直して頂けませんか？
46661,v006_04_0078,58934,ch0060130955,exact,character_voice,006,main,0078,ごめんなさい……お祖母様は私が助けたいんです。,ごめんなさい……お祖母様は私が助けたいんです。
46662,v006_04_0079,58935,ch0060130956,exact,character_voice,006,main,0079,それに私は一応、飛行艇の操縦ができますから……,それに私は一応、飛行艇の操縦ができますから……
46663,v006_04_0080,58936,ch0060130957,exact,character_voice,006,main,0080,どうか作戦に役立ててください。,どうか作戦に役立ててください。
46664,v140_04_0130,58937,ch0100130958,exact,character_voice,140,main,0130,くっ……,くっ……
46665,v140_04_0131,58938,ch0100130959,exact,character_voice,140,main,0131,こんな事なら、操縦方法などお教えするのではなかったか……,こんな事なら、操縦方法などお教えするのではなかったか……
46666,v001_04_0493,58939,ch0010130960,exact,character_voice,001,main,0493,まあまあ、ユリアさん。,まあまあ、ユリアさん。
46667,v001_04_0494,58940,ch0010130961,exact,character_voice,001,main,0494,クローゼのことならあたしたちに任せておいて。,クローゼのことならあたしたちに任せておいて。
46668,v003_04_0021,58941,ch0030130962,exact,character_voice,003,main,0021,《銀閃》の名に賭けて必ずやお守りすることを誓うわ。,《銀閃》の名に賭けて必ずやお守りすることを誓うわ。
46669,v140_04_0132,58942,ch0100130963,exact,character_voice,140,main,0132,わかった……どうかお願いする。,わかった……どうかお願いする。
46670,v140_04_0133,58943,ch0100130964,exact,character_voice,140,main,0133,城内に敵戦力が集中した直後、エステル殿以下３名のチームが特務飛行艇で空中庭園に強行着陸。,城内に敵戦力が集中した直後、エステル殿以下３名のチームが特務飛行艇で空中庭園に強行着陸。
46671,v140_04_0134,58944,ch0100130965,exact,character_voice,140,main,0134,しかる後、女王宮に突入してアリシア女王陛下をお助けする。,しかる後、女王宮に突入してアリシア女王陛下をお助けする。
46672,v001_04_0495,58945,ch0010130966,exact,character_voice,001,main,0495,了解ッ！,了解ッ！
46673,v140_04_0135,58946,ch0100130967,exact,character_voice,140,main,0135,作戦決行は正午の鐘と同時──それまでに待機位置についてくれ。,作戦決行は正午の鐘と同時──それまでに待機位置についてくれ。
46674,v140_04_0136,58947,ch0100130968,exact,character_voice,140,main,0136,それでは各員、行動開始せよ！,それでは各員、行動開始せよ！
46675,v001_04_0496,58948,ch2690130969,exact,character_voice,001,main,0496,イエス・マム！,イエス・マム！
46676,v002_04_0359,,,unmatched,character_voice,003,main,0027,イエス・マム！,
46677,v004_04_0151,,,unmatched,character_voice,003,main,0027,イエス・マム！,
46678,v003_04_0022,,,unmatched,character_voice,003,main,0027,イエス・マム！,
46679,v008_04_0174,,,unmatched,character_voice,003,main,0027,イエス・マム！,
46680,v006_04_0081,,,unmatched,character_voice,003,main,0027,イエス・マム！,
46681,v001_04_0497,58330,ch0010130970,exact,character_voice,001,main,0497,……ヨシュア、気を付けてよね。,……ヨシュア、気を付けてよね。
46682,v001_04_0498,58331,ch0010130971,exact,character_voice,001,main,0498,くれぐれも無理しちゃダメなんだから。,くれぐれも無理しちゃダメなんだから。
46683,v002_04_0360,58332,ch0020130972,exact,character_voice,002,main,0360,うん、気をつけるよ。,うん、気をつけるよ。
46684,v002_04_0361,58333,ch0020130973,exact,character_voice,002,main,0361,だから、君の方もくれぐれも先走らないように。,だから、君の方もくれぐれも先走らないように。
46685,v002_04_0362,58334,ch0020130974,exact,character_voice,002,main,0362,自分の力を過信しないでシェラさんたちと協力すること。,自分の力を過信しないでシェラさんたちと協力すること。
46686,v001_04_0499,58335,ch0010130975,exact,character_voice,001,main,0499,うん……分かってる。,うん……分かってる。
46687,v001_04_0500,58336,ch0010130976,exact,character_voice,001,main,0500,なんと言っても例の約束だってあるもんね！,なんと言っても例の約束だってあるもんね！
46688,v001_04_0501,58337,ch0010130977,exact,character_voice,001,main,0501,お互い、元気な姿でグランセル城で会いましょ！,お互い、元気な姿でグランセル城で会いましょ！
46689,v002_04_0363,58338,ch0020130978,exact,character_voice,002,main,0363,うん……必ず！,うん……必ず！
46690,v006_04_0082,58339,ch0060130979,exact,character_voice,006,main,0082,ヨシュアさん。,ヨシュアさん。
46691,v006_04_0083,58340,ch0060130980,exact,character_voice,006,main,0083,隠された水路にはどんな魔獣がいるか判りません。,隠された水路にはどんな魔獣がいるか判りません。
46692,v006_04_0084,58341,ch0060130981,exact,character_voice,006,main,0084,どうか、気を付けてくださいね。,どうか、気を付けてくださいね。
46693,v002_04_0364,58342,ch0020130982,exact,character_voice,002,main,0364,わかった。くれぐれも気を付けるよ。,わかった。くれぐれも気を付けるよ。
46694,v003_04_0023,58343,ch0030130983,exact,character_voice,003,main,0023,エステルの事は心配しなさんな。,エステルの事は心配しなさんな。
46695,v003_04_0024,58344,ch0030130984,exact,character_voice,003,main,0024,あんたと今まで旅して色々と成長したみたいだからね。,あんたと今まで旅して色々と成長したみたいだからね。
46696,v003_04_0025,58345,ch0030130985,exact,character_voice,003,main,0025,遊撃士としてだけじゃなくて女としても、みたいだけど❤,遊撃士としてだけじゃなくて女としても、みたいだけど❤
46697,v001_04_0502,58346,ch0010130986,exact,character_voice,001,main,0502,シェ、シェラ姉……,シェ、シェラ姉……
46698,v002_04_0365,58347,ch0020101326,exact,character_voice,002,main,0365,？？？,？？？
46699,v002_04_0366,58348,ch0020130988,exact,character_voice,002,main,0366,どういう事ですか？,どういう事ですか？
46700,v001_04_0503,58349,ch0010130989,exact,character_voice,001,main,0503,ま、まだ判らなくていいの！,ま、まだ判らなくていいの！
46701,v102_04_0025,58350,ch0270130990,exact,character_voice,102,main,0025,やれやれ、この非常事態に何とも頼もしいガキどもだぜ。,やれやれ、この非常事態に何とも頼もしいガキどもだぜ。
46702,v008_04_0175,58351,ch0080130991,exact,character_voice,008,main,0175,はは、まったくだな。,はは、まったくだな。
46703,v008_04_0176,58352,ch0080130992,exact,character_voice,008,main,0176,さて……そろそろ俺たちは行くぞ。,さて……そろそろ俺たちは行くぞ。
46704,v004_04_0152,58353,ch0040130993,exact,character_voice,004,main,0152,また会おう、仔猫ちゃんたち❤,また会おう、仔猫ちゃんたち❤
46705,v002_04_0367,58354,ch0020130994,exact,character_voice,002,main,0367,女神（エイドス）の加護を！,女神（エイドス）の加護を！
46706,v001_04_0504,58355,ch0010130995,exact,character_voice,001,main,0504,………ヨシュア……………,………ヨシュア……………
46707,v003_04_0026,58356,ch0030130996,exact,character_voice,003,main,0026,（ねえねえ、お姫さま……）,（ねえねえ、お姫さま……）
46708,v003_04_0027,58357,ch0030130997,vector_search (1.00),character_voice,003,main,0027,（やっぱりあの子たち  旅先で何かあったのかしら？）,（やっぱりあの子たち旅先で何かあったのかしら？）
46709,v006_04_0085,58358,ch0060130998,vector_search (1.00),character_voice,006,main,0085,（……そうかもしれませんね。）,（……そうかもしれませんね。）
46710,v006_04_0086,58359,ch0060130999,vector_search (1.00),character_voice,006,main,0086,（２人とも、とても良い顔を  してらっしゃいましたから……）,（２人とも、とても良い顔をしてらっしゃいましたから……）
46711,v006_04_0087,,,unmatched,character_voice,003,main,0054,（……ちょっぴり羨ましいかな。）,
46712,v102_04_0026,49135,ch0270131110,exact,character_voice,102,main,0026,ちっ……始まっちまったか！,ちっ……始まっちまったか！
46713,v102_04_0027,49136,ch0270131111,exact,character_voice,102,main,0027,行くぞ、ドロシー！,行くぞ、ドロシー！
46714,v102_04_0028,52668,ch0270131112,exact,character_voice,102,main,0028,見晴らしのいい場所を確保するんだ！,見晴らしのいい場所を確保するんだ！
46715,v103_04_0023,49138,ch0280131113,exact,character_voice,103,main,0023,ま、待ってくださいよ～！,ま、待ってくださいよ〜！
46716,v103_04_0024,52670,ch0280131114,exact,character_voice,103,main,0024,すぐに感光クオーツをセットしちゃいますから～！,すぐに感光クオーツをセットしちゃいますから〜！
46717,v252_04_0001,52671,ch2310131115,exact,character_voice,252,main,0001,おいおい、どうしたのかね！？,おいおい、どうしたのかね！？
46718,v252_04_0002,49141,ch2310131116,exact,character_voice,252,main,0002,３日ぶりに顔を見せたと思ったら……,３日ぶりに顔を見せたと思ったら……
46719,v102_04_0029,49142,ch0270131117,exact,character_voice,102,main,0029,スクープです！,スクープです！
46720,v102_04_0030,52674,ch0270131118,exact,character_voice,102,main,0030,《リベール通信》始まって以来のどでかいスクープなんですよ！,《リベール通信》始まって以来のどでかいスクープなんですよ！
46721,v002_04_0368,58134,ch0020131119,exact,character_voice,002,main,0368,城門の開閉装置は親衛隊の詰所にあります！,城門の開閉装置は親衛隊の詰所にあります！
46722,v002_04_0369,58135,ch0020131120,exact,character_voice,002,main,0369,南側の階段を登りましょう！,南側の階段を登りましょう！
46723,v008_04_0177,56104,ch0080131121,exact,character_voice,008,main,0177,応！,応！
46724,v004_04_0153,56105,ch0040131122,exact,character_voice,004,main,0153,フッ、行くとしようか！,フッ、行くとしようか！
46725,v261_04_0020,54859,ch2620131139,exact,character_voice,261,main,0020,え……！,え……！
46726,v262_04_0018,54860,ch2670131140,exact,character_voice,262,main,0018,バカな、侵入者だと！？,バカな、侵入者だと！？
46727,v004_04_0154,54861,ch0040131141,exact,character_voice,004,main,0154,侵入された方は必ずそう言うんだよね。,侵入された方は必ずそう言うんだよね。
46728,v008_04_0178,54862,ch0080131142,exact,character_voice,008,main,0178,ま、気持ちは判らんでもないが。,ま、気持ちは判らんでもないが。
46729,v002_04_0370,54863,ch0020131143,exact,character_voice,002,main,0370,……行きます！,……行きます！
46730,v008_04_0179,56723,ch0080131144,exact,character_voice,008,main,0179,よし、一丁あがりだ。,よし、一丁あがりだ。
46731,v004_04_0155,54865,ch0040131145,exact,character_voice,004,main,0155,やれやれ、あっけない。,やれやれ、あっけない。
46732,v002_04_0371,54866,ch0020131146,exact,character_voice,002,main,0371,今から城門の開閉装置を操作します！,今から城門の開閉装置を操作します！
